activity,time,prop,prop_relative,prop_smooth
Playing basketball,2023-01-01T16:45:00Z,0.00202825180600487,0.970521362326064,0.9399796069482104
Playing basketball,2023-01-01T16:50:00Z,0.00193144391530506,0.9241986494914296,0.9404551331908156
Playing basketball,2023-01-01T16:55:00Z,0.00193655725077036,0.9266453877549532,0.9502813457487943
Playing basketball,2023-01-01T17:00:00Z,0.00208985797194997,1,0.9544574577469094
Playing basketball,2023-01-01T17:05:00Z,0.00195762635815811,0.9367269854857747,0.959019049480684
Playing basketball,2023-01-01T17:10:00Z,0.00196515648731919,0.940330162956277,0.9367334349844859
Playing basketball,2023-01-01T17:15:00Z,0.00195013666460592,0.9331431565114059,0.9359758302303778
Playing basketball,2023-01-01T17:20:00Z,0.00195287649915323,0.9344541712234504,0.9372770108565199
Playing basketball,2023-01-01T17:25:00Z,0.00197331433543266,0.9442337048347035,0.9505528934381844
Playing basketball,2023-01-01T17:30:00Z,0.00203337079174981,0.9729708042563994,0.9344052724622819
Playing basketball,2023-01-01T17:35:00Z,0.00185163779587968,0.8860113082957426,0.9014499363543909
Playing basketball,2023-01-01T17:40:00Z,0.00176669841978256,0.8453676965110306,0.852278193575335
Playing basketball,2023-01-01T17:45:00Z,0.00172508491582536,0.8254555759192317,0.82768437347257
Playing basketball,2023-01-01T17:50:00Z,0.00169744502287228,0.8122298479874478,0.8275711650354247
Playing basketball,2023-01-01T17:55:00Z,0.00176598865111798,0.8450280711995949,0.8419826793527916
Playing basketball,2023-01-01T18:00:00Z,0.00181543897007742,0.868690118871332,0.8154243002341337
Playing basketball,2023-01-01T18:05:00Z,0.0015309353019026899,0.7325547106314743,0.7717587279617414
Playing basketball,2023-01-01T18:10:00Z,0.00149222411817833,0.7140313543824179,0.7301120856029323
Playing basketball,2023-01-01T18:15:00Z,0.0015543322674619,0.7437501917949043,0.7380854786696416
Playing basketball,2023-01-01T18:20:00Z,0.00158092507909455,0.7564748898316027,0.7505617071092575
Playing basketball,2023-01-01T18:25:00Z,0.00157044475457153,0.7514600397012653,0.7667677639305744
Playing basketball,2023-01-01T18:30:00Z,0.00165593733858761,0.7923683622588551,0.7529730887393854
Playing basketball,2023-01-01T18:35:00Z,0.00149443834333825,0.7150908642580359,0.7445409101340976
Playing basketball,2023-01-01T18:40:00Z,0.00151757858753403,0.7261635038854019,0.7247878136338928
Playing basketball,2023-01-01T18:45:00Z,0.00153209384001266,0.7331090727582408,0.7341204041226977
Playing basketball,2023-01-01T18:50:00Z,0.00155294970923417,0.7430886357244505,0.7489551298426195
Playing basketball,2023-01-01T18:55:00Z,0.00161058599695644,0.7706676810451676,0.7711618450513814
Playing basketball,2023-01-01T19:00:00Z,0.00167132048244222,0.799729218384526,0.7598167685491773
Playing basketball,2023-01-01T19:05:00Z,0.00148182091352263,0.7090534062178384,0.7453241856566041
Playing basketball,2023-01-01T19:10:00Z,0.00151972367727987,0.7271899323674477,0.7245827660426746
Playing basketball,2023-01-01T19:15:00Z,0.00154128061905303,0.7375049595427375,0.7356087013900018
Playing basketball,2023-01-01T19:20:00Z,0.00155094883017408,0.74213121225982,0.7450936680040462
Playing basketball,2023-01-01T19:25:00Z,0.00157919037655599,0.7556448322095809,0.7546382328568808
Playing basketball,2023-01-01T19:30:00Z,0.0016011209738925,0.7661386541012415,0.7439273464239107
Playing basketball,2023-01-01T19:35:00Z,0.0014837961359783,0.7099985529609096,0.7323706090749759
Playing basketball,2023-01-01T19:40:00Z,0.00150673455752078,0.7209746201627766,0.7197651194127225
Playing basketball,2023-01-01T19:45:00Z,0.00152208992470952,0.7283221851144811,0.7237277886941408
Playing basketball,2023-01-01T19:50:00Z,0.00150864038394222,0.7218865608051647,0.7214765056521694
Playing basketball,2023-01-01T19:55:00Z,0.00149261997208364,0.714220771036862,0.7121631090002895
Playing basketball,2023-01-01T20:00:00Z,0.00146369889599293,0.7003819951588415,0.6781336112617132
Playing basketball,2023-01-01T20:05:00Z,0.00129528993255097,0.6197980675894365,0.643951198260118
Playing basketball,2023-01-01T20:10:00Z,0.00127831080714803,0.6116735320320764,0.5989205019689846
Playing basketball,2023-01-01T20:15:00Z,0.00118137561711348,0.565289906285441,0.5723201638785369
Playing basketball,2023-01-01T20:20:00Z,0.00112851714670631,0.5399970533180932,0.5427904557762914
Playing basketball,2023-01-01T20:25:00Z,0.00109317211948753,0.5230844077253399,0.5210830524158127
Playing basketball,2023-01-01T20:30:00Z,0.00104527944722379,0.5001676962040048,0.47114297657263093
Playing basketball,2023-01-01T20:35:00Z,8.154141498443319e-4,0.3901768257885481,0.424221600637227
Playing basketball,2023-01-01T20:40:00Z,7.989950848271336e-4,0.38232027991912804,0.38437268816158215
Playing basketball,2023-01-01T20:45:00Z,7.954437449915015e-4,0.3806209587770704,0.3677816382562362
Playing basketball,2023-01-01T20:50:00Z,7.113953361212106e-4,0.3404036760725102,0.35035020355303786
Playing basketball,2023-01-01T20:55:00Z,6.897074164961206e-4,0.3300259758095331,0.33345453198276864
Playing basketball,2023-01-01T21:00:00Z,6.895150832237745e-4,0.32993394406626264,0.29939812368283547
Playing basketball,2023-01-01T21:05:00Z,4.978761669764153e-4,0.2382344511727107,0.26330857095891325
Playing basketball,2023-01-01T21:10:00Z,4.634412981035277e-4,0.22175731763776638,0.22404098533710248
Playing basketball,2023-01-01T21:15:00Z,4.433240526708667e-4,0.21213118720083032,0.2116888553020049
Playing basketball,2023-01-01T21:20:00Z,4.204335747031815e-4,0.20117806106741806,0.20949442498305437
Playing basketball,2023-01-01T21:25:00Z,4.4968315501568506e-4,0.21517402668091468,0.20840610874616353
Playing basketball,2023-01-01T21:30:00Z,4.3650077357986e-4,0.20886623849015784,0.19810084091648975
Playing basketball,2023-01-01T21:35:00Z,3.558239363224116e-4,0.17026225757839675,0.18369738791265747
Playing basketball,2023-01-01T21:40:00Z,3.593796417646881e-4,0.1719636676694178,0.17086993290186223
Playing basketball,2023-01-01T21:45:00Z,3.5607809623743974e-4,0.17038387345777203,0.16967753242098782
Playing basketball,2023-01-01T21:50:00Z,3.4834809337027457e-4,0.16668505613577356,0.16715403434566237
Playing basketball,2023-01-01T21:55:00Z,3.435583840549304e-4,0.16439317344344154,0.1656781673394249
Playing basketball,2023-01-01T22:00:00Z,3.4682503895186977e-4,0.1659562724390596,0.1383831985031759
Playing basketball,2023-01-01T22:05:00Z,1.7722026872059164e-4,0.08480014962702652,0.11192697115826124
Playing basketball,2023-01-01T22:10:00Z,1.7768911118145843e-4,0.08502449140869761,0.0828204817366509
Playing basketball,2023-01-01T22:15:00Z,1.6433975209218017e-4,0.07863680417422854,0.0781163131127335
Playing basketball,2023-01-01T22:20:00Z,1.4772713582031968e-4,0.07068764375527438,0.07130233472810638
Playing basketball,2023-01-01T22:25:00Z,1.3496837003803506e-4,0.06458255625481622,0.06715305533191283
Playing basketball,2023-01-01T22:30:00Z,1.3832553822023164e-4,0.06618896598564789,0.06213787740804394
Playing basketball,2023-01-01T22:35:00Z,1.1628410712548496e-4,0.055642109983667705,0.06148111577288387
Playing basketball,2023-01-01T22:40:00Z,1.308507544213046e-4,0.06261227134933603,0.05418649395549601
Playing basketball,2023-01-01T22:45:00Z,9.2591367547947e-5,0.04430510053348429,0.04923387225014244
Playing basketball,2023-01-01T22:50:00Z,8.523327926652806e-5,0.04078424486760697,0.03991379054168961
Playing basketball,2023-01-01T22:55:00Z,7.24178132483989e-5,0.034652026223977554,0.039243097121546056
Playing basketball,2023-01-01T23:00:00Z,8.838640557548287e-5,0.04229302027305366,0.038218100881696186
Playing basketball,2023-01-01T23:05:00Z,7.880698957732102e-5,0.037709256148057334,0.03923717752305611
Playing basketball,2023-01-01T23:10:00Z,7.880698957732102e-5,0.037709256148057334,0.0373584330904368
Playing basketball,2023-01-01T23:15:00Z,7.660747848618465e-5,0.03665678697519575,0.036389649522444084
Playing basketball,2023-01-01T23:20:00Z,7.273312938932987e-5,0.03480290544407917,0.03542086595445136
Playing basketball,2023-01-01T23:25:00Z,7.273312938932987e-5,0.03480290544407917,0.03138780630106096
Playing basketball,2023-01-01T23:30:00Z,5.132191288222148e-5,0.02455760801502453,0.027972707158042745
Playing basketball,2023-01-01T23:35:00Z,5.132191288222148e-5,0.02455760801502453,0.02308799567888964
Playing basketball,2023-01-01T23:40:00Z,4.210806971317894e-5,0.020148771006619864,0.01929499622086531
Playing basketball,2023-01-01T23:45:00Z,2.7541422417359297e-5,0.013178609640951536,0.013921392444890282
Playing basketball,2023-01-01T23:50:00Z,1.763170681425587e-5,0.008436796687099445,0.010017401005050141
Playing basketball,2023-01-01T23:55:00Z,1.763170681425587e-5,0.008436796687099445,0.008436796687099445
Playing basketball,2023-01-02T00:00:00Z,1.763170681425587e-5,0.008436796687099445,0.008436796687099445
Playing football,2023-01-02T00:00:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:05:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:10:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:15:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:20:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:25:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:30:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:35:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:40:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:45:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:50:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T00:55:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:00:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:05:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:10:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:15:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:20:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:25:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:30:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:35:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:40:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:45:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:50:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T01:55:00Z,6.617817408407484e-6,0.006845925925693271,0.006845925925693271
Playing football,2023-01-02T02:00:00Z,6.617817408407484e-6,0.006845925925693271,0.004563950617128848
Playing football,2023-01-02T02:05:00Z,0,0,0.002281975308564424
Playing football,2023-01-02T02:10:00Z,0,0,0
Playing football,2023-01-02T02:15:00Z,0,0,0
Playing football,2023-01-02T02:20:00Z,0,0,0
Playing football,2023-01-02T02:25:00Z,0,0,0
Playing football,2023-01-02T02:30:00Z,0,0,0
Playing football,2023-01-02T02:35:00Z,0,0,0
Playing football,2023-01-02T02:40:00Z,0,0,0
Playing football,2023-01-02T02:45:00Z,0,0,0
Playing football,2023-01-02T02:50:00Z,0,0,0
Playing football,2023-01-02T02:55:00Z,0,0,0
Playing football,2023-01-01T03:00:00Z,0,0,0
Playing football,2023-01-01T03:05:00Z,0,0,0
Playing football,2023-01-01T03:10:00Z,0,0,0
Playing football,2023-01-01T03:15:00Z,0,0,0
Playing football,2023-01-01T03:20:00Z,0,0,0
Playing football,2023-01-01T03:25:00Z,0,0,0
Playing football,2023-01-01T03:30:00Z,0,0,0
Playing football,2023-01-01T03:35:00Z,0,0,0
Playing football,2023-01-01T03:40:00Z,0,0,0
Playing football,2023-01-01T03:45:00Z,0,0,0
Playing football,2023-01-01T03:50:00Z,0,0,0
Playing football,2023-01-01T03:55:00Z,0,0,0
Playing football,2023-01-01T04:00:00Z,0,0,0
Playing football,2023-01-01T04:05:00Z,0,0,0
Playing football,2023-01-01T04:10:00Z,0,0,0
Playing football,2023-01-01T04:15:00Z,0,0,0
Playing football,2023-01-01T04:20:00Z,0,0,0
Playing football,2023-01-01T04:25:00Z,0,0,0
Playing football,2023-01-01T04:30:00Z,0,0,0
Playing football,2023-01-01T04:35:00Z,0,0,0
Playing football,2023-01-01T04:40:00Z,0,0,0
Playing football,2023-01-01T04:45:00Z,0,0,0
Playing football,2023-01-01T04:50:00Z,0,0,0
Playing football,2023-01-01T04:55:00Z,0,0,0
Playing football,2023-01-01T05:00:00Z,0,0,0
Playing football,2023-01-01T05:05:00Z,0,0,0
Playing football,2023-01-01T05:10:00Z,0,0,0
Playing football,2023-01-01T05:15:00Z,0,0,0
Playing football,2023-01-01T05:20:00Z,0,0,0
Playing football,2023-01-01T05:25:00Z,0,0,0
Playing football,2023-01-01T05:30:00Z,0,0,0
Playing football,2023-01-01T05:35:00Z,0,0,0
Playing football,2023-01-01T05:40:00Z,0,0,0.0021343908918340982
Playing football,2023-01-01T05:45:00Z,6.1898168430279926e-6,0.006403172675502295,0.0042687817836681964
Playing football,2023-01-01T05:50:00Z,6.1898168430279926e-6,0.006403172675502295,0.006403172675502295
Playing football,2023-01-01T05:55:00Z,6.1898168430279926e-6,0.006403172675502295,0.006403172675502295
Playing football,2023-01-01T06:00:00Z,6.1898168430279926e-6,0.006403172675502295,0.006403172675502295
Playing football,2023-01-01T06:05:00Z,6.1898168430279926e-6,0.006403172675502295,0.006403172675502295
Playing football,2023-01-01T06:10:00Z,6.1898168430279926e-6,0.006403172675502295,0.006403172675502295
Playing football,2023-01-01T06:15:00Z,6.1898168430279926e-6,0.006403172675502295,0.006403172675502295
Playing football,2023-01-01T06:20:00Z,6.1898168430279926e-6,0.006403172675502295,0.006403172675502295
Playing football,2023-01-01T06:25:00Z,6.1898168430279926e-6,0.006403172675502295,0.009094738501877433
Playing football,2023-01-01T06:30:00Z,1.3995462730084356e-5,0.014477870154627712,0.011786304328252574
Playing football,2023-01-01T06:35:00Z,1.3995462730084356e-5,0.014477870154627712,0.014477870154627712
Playing football,2023-01-01T06:40:00Z,1.3995462730084356e-5,0.014477870154627712,0.014477870154627712
Playing football,2023-01-01T06:45:00Z,1.3995462730084356e-5,0.014477870154627712,0.015381259742715698
Playing football,2023-01-01T06:50:00Z,1.6615327774278787e-5,0.017188038918891667,0.01628464933080368
Playing football,2023-01-01T06:55:00Z,1.6615327774278787e-5,0.017188038918891667,0.017188038918891667
Playing football,2023-01-01T07:00:00Z,1.6615327774278787e-5,0.017188038918891667,0.022058091075220606
Playing football,2023-01-01T07:05:00Z,3.0738668994951846e-5,0.03179819538787848,0.03377595819662538
Playing football,2023-01-01T07:10:00Z,5.059759950806995e-5,0.05234164028310598,0.04679684522701138
Playing football,2023-01-01T07:15:00Z,5.437640807133275e-5,0.05625070001004967,0.05300103817979495
Playing football,2023-01-01T07:20:00Z,4.8731070566500666e-5,0.05041077424622919,0.05544378517312923
Playing football,2023-01-01T07:25:00Z,5.7681661073570565e-5,0.05966988126310882,0.05587404679864772
Playing football,2023-01-01T07:30:00Z,5.562418356865717e-5,0.05754148488660516,0.05825095034543971
Playing football,2023-01-01T07:35:00Z,5.562418356865717e-5,0.05754148488660516,0.06165664356077388
Playing football,2023-01-01T07:40:00Z,6.755830424475037e-5,0.06988696090911134,0.06577180223494261
Playing football,2023-01-01T07:45:00Z,6.755830424475037e-5,0.06988696090911134,0.07860141457205687
Playing football,2023-01-01T07:50:00Z,9.28305597941242e-5,0.09603032189794794,0.0900303515615851
Playing football,2023-01-01T07:55:00Z,1.0070266732573104e-4,0.10417377187769604,0.10257370498893868
Playing football,2023-01-01T08:00:00Z,1.0393451846573992e-4,0.10751702119117208,0.10426821386151264
Playing football,2023-01-01T08:05:00Z,9.774470162271192e-5,0.10111384851566978,0.10945123593841997
Playing football,2023-01-01T08:10:00Z,1.1573363352417592e-4,0.11972283810841804,0.11351984157750195
Playing football,2023-01-01T08:15:00Z,1.1573363352417592e-4,0.11972283810841804,0.12947711702461207
Playing football,2023-01-01T08:20:00Z,1.4402142286868908e-4,0.1489856748570001,0.13923139594080608
Playing football,2023-01-01T08:25:00Z,1.4402142286868908e-4,0.1489856748570001,0.15046319474112227
Playing football,2023-01-01T08:30:00Z,1.48306288166624e-4,0.15341823450936667,0.15307355214725546
Playing football,2023-01-01T08:35:00Z,1.5159156116932698e-4,0.1568167470753996,0.15568390955338862
Playing football,2023-01-01T08:40:00Z,1.5159156116932698e-4,0.1568167470753996,0.1627745288655519
Playing football,2023-01-01T08:45:00Z,1.6886936075742443e-4,0.1746900924458565,0.16742929074672297
Playing football,2023-01-01T08:50:00Z,1.6509055219416163e-4,0.17078103271891282,0.17352452065210366
Playing football,2023-01-01T08:55:00Z,1.692679656530592e-4,0.17510243679154175,0.17507263850396282
Playing football,2023-01-01T09:00:00Z,1.7335896291562872e-4,0.1793344460014339,0.17600407501651164
Playing football,2023-01-01T09:05:00Z,1.677917544133257e-4,0.17357534225655924,0.17295332785315834
Playing football,2023-01-01T09:10:00Z,1.6042067987809172e-4,0.16595019530148195,0.16849191095317437
Playing football,2023-01-01T09:15:00Z,1.6042067987809172e-4,0.16595019530148195,0.16412945454174827
Playing football,2023-01-01T09:20:00Z,1.5514046065278258e-4,0.1604879730222809,0.16499711577757373
Playing football,2023-01-01T09:25:00Z,1.6293693130706033e-4,0.16855317900895841,0.16586477701339922
Playing football,2023-01-01T09:30:00Z,1.6293693130706033e-4,0.16855317900895841,0.16855317900895841
Playing football,2023-01-01T09:35:00Z,1.6293693130706033e-4,0.16855317900895841,0.16855317900895841
Playing football,2023-01-01T09:40:00Z,1.6293693130706033e-4,0.16855317900895841,0.1680155129523849
